17,20-lyase deficiency, isolated	https://www.omim.org/entry/202110
17-alpha-hydroxylase/17 20-lyase deficiency	https://www.omim.org/entry/202110
2,4-dienoyl-coa reductase deficiency	https://www.omim.org/entry/616034
2-aminoadipic 2-oxoadipic aciduria	https://www.omim.org/entry/204750
2-methylbutyrylglycinuria	https://www.omim.org/entry/610006
3-m syndrome 1	https://www.omim.org/entry/273750
3-m syndrome 2	https://www.omim.org/entry/612921
3-m syndrome 3	https://www.omim.org/entry/614205
3-methylcrotonyl-coa carboxylase 1 deficiency	https://www.omim.org/entry/210200
3-methylcrotonyl-coa carboxylase 2 deficiency	https://www.omim.org/entry/210210
3-hydroxyacyl-coa dehydrogenase deficiency	https://www.omim.org/entry/231530
3-hydroxyisobutryl-coa hydrolase deficiency	https://www.omim.org/entry/250620
3-methylglutaconic aciduria, type i	https://www.omim.org/entry/250950
3-methylglutaconic aciduria, type iii	https://www.omim.org/entry/258501
3-methylglutaconic aciduria, type ix	https://www.omim.org/entry/617698
3-methylglutaconic aciduria, type v	https://www.omim.org/entry/610198
3-methylglutaconic aciduria, type vii, with cataracts, neurologic involvement and neutropenia	https://www.omim.org/entry/616271
3-methylglutaconic aciduria, type viii	https://www.omim.org/entry/617248
3-methylglutaconic aciduria with deafness, encephalopathy, and leigh-like syndrome	https://www.omim.org/entry/614739
3mc syndrome 1	https://www.omim.org/entry/257920
3mc syndrome 2	https://www.omim.org/entry/265050
3mc syndrome 3	https://www.omim.org/entry/248340
3p- syndrome	https://www.omim.org/entry/61379
46, xx sex reversal 4	https://www.omim.org/entry/617480
46, xy sex reversal 11	https://www.omim.org/entry/273250
46 xx sex reversal 5	https://www.omim.org/entry/618901
46xx sex reversal 	https://www.omim.org/entry/40004
46xx sex reversal 2	https://www.omim.org/entry/27885
46xx sex reversal 3	https://www.omim.org/entry/30083
46xy gonadal dysgenesis with minifascicular neuropathy	https://www.omim.org/entry/607080
46xy sex reversal 1	https://www.omim.org/entry/400044
46xy sex reversal 10	https://www.omim.org/entry/61642
46xy sex reversal 2, dosage-sensitive	https://www.omim.org/entry/300018
46xy sex reversal 3	https://www.omim.org/entry/612965
46xy sex reversal 4	https://www.omim.org/entry/15423
46xy sex reversal 5	https://www.omim.org/entry/613080
46xy sex reversal 6	https://www.omim.org/entry/613762
46xy sex reversal 7	https://www.omim.org/entry/233420
46xy sex reversal 8	https://www.omim.org/entry/614279
46xy sex reversal 8, modifier of	https://www.omim.org/entry/614279
46xy sex reversal 9	https://www.omim.org/entry/616067
5-fluorouracil toxicity	https://www.omim.org/entry/274270
5-oxoprolinase deficiency	https://www.omim.org/entry/260005
abcd syndrome	https://www.omim.org/entry/600501
acat2 deficiency	https://www.omim.org/entry/61405
acth-independent macronodular adrenal hyperplasia	https://www.omim.org/entry/219080
acth-independent macronodular adrenal hyperplasia 2	https://www.omim.org/entry/615954
adult syndrome	https://www.omim.org/entry/103285
aica-ribosiduria due to atic deficiency	https://www.omim.org/entry/608688
aids, delayed/rapid progression to	https://www.omim.org/entry/609423
aids, rapid progression to	https://www.omim.org/entry/609423
aids, resistance to	https://www.omim.org/entry/609423
aids, slow progression to	https://www.omim.org/entry/609423
amed syndrome, digenic	https://www.omim.org/entry/619151
amp deaminase deficiency, erythrocytic	https://www.omim.org/entry/612874
aarskog-scott syndrome	https://www.omim.org/entry/305400
abacavir hypersensitivity, susceptibility t	https://www.omim.org/entry/ 14283
abdominal obesity-metabolic syndrome	https://www.omim.org/entry/60557
abdominal obesity-metabolic syndrome 1	https://www.omim.org/entry/60555
abdominal obesity-metabolic syndrome 3	https://www.omim.org/entry/615812
abdominal obesity-metabolic syndrome 4	https://www.omim.org/entry/618620
abetalipoproteinemia	https://www.omim.org/entry/200100
ablepharon-macrostomia syndrome	https://www.omim.org/entry/200110
abnormal hair, joint laxity, and developmental delay	https://www.omim.org/entry/261990
abruzzo-erickson syndrome	https://www.omim.org/entry/302905
acampomelic campomelic dysplasia	https://www.omim.org/entry/114290
acatalasemia	https://www.omim.org/entry/614097
accelerated tumor formation, susceptibility to	https://www.omim.org/entry/614401
acetyl-coa carboxylase deficiency	https://www.omim.org/entry/61393
acetylation, slow	https://www.omim.org/entry/243400
achalasia-addisonianism-alacrimia syndrome	https://www.omim.org/entry/231550
acheiropody	https://www.omim.org/entry/200500
achondrogenesis, type ia	https://www.omim.org/entry/200600
achondrogenesis, type ii or hypochondrogenesis	https://www.omim.org/entry/200610
achondrogenesis ib	https://www.omim.org/entry/600972
achondroplasia	https://www.omim.org/entry/100800
achromatopsia 2	https://www.omim.org/entry/216900
achromatopsia 3	https://www.omim.org/entry/262300
achromatopsia 4	https://www.omim.org/entry/613856
achromatopsia 6	https://www.omim.org/entry/610024
achromatopsia 7	https://www.omim.org/entry/616517
acid-labile subunit, deficiency of	https://www.omim.org/entry/615961
acne inversa, familial, 1	https://www.omim.org/entry/142690
acne inversa, familial, 2, with or without dowling-degos disease	https://www.omim.org/entry/613736
acne inversa, familial, 3	https://www.omim.org/entry/613737
acrocallosal syndrome	https://www.omim.org/entry/200990
acrocapitofemoral dysplasia	https://www.omim.org/entry/607778
acrodermatitis enteropathica	https://www.omim.org/entry/201100
acrodysostosis 1, with or without hormone resistance	https://www.omim.org/entry/101800
acrodysostosis 2, with or without hormone resistance	https://www.omim.org/entry/614613
acrofacial dysostosis, cincinnati type	https://www.omim.org/entry/616462
acrofacial dysostosis 1, nager type	https://www.omim.org/entry/154400
acrokeratosis verruciformis	https://www.omim.org/entry/101900
acromegaloid features, overgrowth, cleft palate, and hernia	https://www.omim.org/entry/60604
acromelic frontonasal dysostosis	https://www.omim.org/entry/603671
acromesomelic dysplasia, demirhan type	https://www.omim.org/entry/609441
acromesomelic dysplasia, hunter-thompson type	https://www.omim.org/entry/201250
acromesomelic dysplasia, maroteaux type	https://www.omim.org/entry/602875
acromicric dysplasia	https://www.omim.org/entry/102370
acropectoral syndrome	https://www.omim.org/entry/60596
acropectorovertebral dysplasia	https://www.omim.org/entry/10251
acute insulin response	https://www.omim.org/entry/60167
acute myeloid leukemia	https://www.omim.org/entry/601626
acyl-coa dehydrogenase, medium chain, deficiency of	https://www.omim.org/entry/201450
acyl-coa dehydrogenase, short-chain, deficiency of	https://www.omim.org/entry/201470
adams-oliver syndrome 1	https://www.omim.org/entry/100300
adams-oliver syndrome 2	https://www.omim.org/entry/614219
adams-oliver syndrome 3	https://www.omim.org/entry/614814
adams-oliver syndrome 4	https://www.omim.org/entry/615297
adams-oliver syndrome 5	https://www.omim.org/entry/616028
adams-oliver syndrome 6	https://www.omim.org/entry/616589
adenine phosphoribosyltransferase deficiency	https://www.omim.org/entry/614723
adenocarcinoma, colonic, somati	https://www.omim.org/entry/ 60401
adenocarcinoma of lung, response to tyrosine kinase inhibitor in	https://www.omim.org/entry/211980
adenocarcinoma of lung	https://www.omim.org/entry/211980
adenoma, periampullary	https://www.omim.org/entry/175100
adenomas, multiple colorectal	https://www.omim.org/entry/608456
adenomas, salivary gland pleomorphic	https://www.omim.org/entry/181030
adenomatous polyposis coli	https://www.omim.org/entry/175100
adenosine deaminase deficiency, partial	https://www.omim.org/entry/102700
adenosine triphosphate, elevated, of erythrocytes	https://www.omim.org/entry/102900
adenylosuccinase deficiency	https://www.omim.org/entry/103050
adermatoglyphia	https://www.omim.org/entry/136000
adiponectin deficiency	https://www.omim.org/entry/612556
adiponectin, serum level of, qtl2	https://www.omim.org/entry/60677
adiponectin, serum level of, qtl3	https://www.omim.org/entry/60677
adiponectin, serum level of, qtl4	https://www.omim.org/entry/61262
adiponectin, serum level of, qtl5	https://www.omim.org/entry/61383
adrenal adenoma, somati	https://www.omim.org/entry/ 60401
adrenal hyperplasia, congenital, due to 11-beta-hydroxylase deficiency	https://www.omim.org/entry/202010
adrenal hyperplasia, congenital, due to 21-hydroxylase deficiency	https://www.omim.org/entry/201910
adrenal hyperplasia, congenital, due to 3-beta-hydroxysteroid dehydrogenase 2 deficiency	https://www.omim.org/entry/201810
adrenal hypoplasia, congenital	https://www.omim.org/entry/300200
adrenal insufficiency, congenital, with 46xy sex reversal, partial or complete	https://www.omim.org/entry/613743
adrenocortical carcinoma, pediatric	https://www.omim.org/entry/202300
adrenocortical insufficiency	https://www.omim.org/entry/612964
adrenocortical tumor, somati	https://www.omim.org/entry/ 60401
adrenocorticotropic hormone deficiency	https://www.omim.org/entry/201400
adrenoleukodystrophy	https://www.omim.org/entry/300100
adrenomyeloneuropathy, adult	https://www.omim.org/entry/300100
adult i phenotype without cataract	https://www.omim.org/entry/110800
advanced sleep phase syndrome, familial, 1	https://www.omim.org/entry/604348
advanced sleep phase syndrome, familial, 3	https://www.omim.org/entry/616882
advanced sleep-phase syndrome, familial, 2	https://www.omim.org/entry/615224
aerodigestive tract cancer, squamous cell, alcohol-related, protection against	https://www.omim.org/entry/103780
afibrinogenemia, congenital	https://www.omim.org/entry/202400
agammaglobulinemia, x-linked 1	https://www.omim.org/entry/300755
agammaglobulinemia 1	https://www.omim.org/entry/601495
agammaglobulinemia 2	https://www.omim.org/entry/613500
agammaglobulinemia 3	https://www.omim.org/entry/613501
agammaglobulinemia 4	https://www.omim.org/entry/613502
agammaglobulinemia 5	https://www.omim.org/entry/613506
agammaglobulinemia 6	https://www.omim.org/entry/612692
agammaglobulinemia 7, autosomal recessive	https://www.omim.org/entry/615214
agammaglobulinemia 8, autosomal dominant	https://www.omim.org/entry/616941
age-related hearing impairment 1	https://www.omim.org/entry/61244
age-related hearing impairment 2	https://www.omim.org/entry/61297
agenesis of corpus callosum, cardiac, ocular, and genital syndrome	https://www.omim.org/entry/618929
agenesis of the corpus callosum with peripheral neuropathy	https://www.omim.org/entry/218000
agnathia-otocephaly complex	https://www.omim.org/entry/202650
aicardi syndrome	https://www.omim.org/entry/30405
aicardi-goutieres syndrome 1, dominant and recessive	https://www.omim.org/entry/225750
aicardi-goutieres syndrome 2	https://www.omim.org/entry/610181
aicardi-goutieres syndrome 3	https://www.omim.org/entry/610329
aicardi-goutieres syndrome 4	https://www.omim.org/entry/610333
aicardi-goutieres syndrome 5	https://www.omim.org/entry/612952
aicardi-goutieres syndrome 6	https://www.omim.org/entry/615010
aicardi-goutieres syndrome 7	https://www.omim.org/entry/615846
al kaissi syndrome	https://www.omim.org/entry/617694
al-gazali syndrome	https://www.omim.org/entry/609465
al-gazali-bakalinova syndrome	https://www.omim.org/entry/607131
al-raqad syndrome	https://www.omim.org/entry/616459
alacrima, achalasia, and mental retardation syndrome	https://www.omim.org/entry/615510
alagille syndrome 1	https://www.omim.org/entry/118450
alagille syndrome 2	https://www.omim.org/entry/610205
aland island eye disease	https://www.omim.org/entry/300600
alazami syndrome	https://www.omim.org/entry/615071
alazami-yuan syndrome	https://www.omim.org/entry/617126
albinism, brown oculocutaneous	https://www.omim.org/entry/203200
albinism, oculocutaneous, type ia	https://www.omim.org/entry/203100
albinism, oculocutaneous, type ib	https://www.omim.org/entry/606952
albinism, oculocutaneous, type ii	https://www.omim.org/entry/203200
albinism, oculocutaneous, type ii, modifier of	https://www.omim.org/entry/203200
albinism, oculocutaneous, type iii	https://www.omim.org/entry/203290
albinism, oculocutaneous, type iv	https://www.omim.org/entry/606574
albinism, oculocutaneous, type vi	https://www.omim.org/entry/113750
albinism, oculocutaneous, type vii	https://www.omim.org/entry/615179
albinism, oculocutaneous, type v	https://www.omim.org/entry/61531
albinism-deafness syndrome	https://www.omim.org/entry/30070
alcohol dependence, protection against	https://www.omim.org/entry/103780
alcohol dependence, susceptibility to	https://www.omim.org/entry/103780
alcohol sensitivity, acute	https://www.omim.org/entry/610251
